word_id,arabic_word,subtoken_word,root,morphology,pos,lemma,verse_id,sura,ayah,word_position
18708,نبـونى,نَبِّـُٔ,نبأ,IMPV|VF:2|2MP,V,نَبَّأَ,932,6,143,19
18719,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,933,6,144,7
18753,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,934,6,145,1
18822,فقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,936,6,147,3
18855,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,937,6,148,23
18870,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,938,6,149,1
18878,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,939,6,150,1
18879,هلم,هَلُمَّ,هلم,NV|IMPV|2MP,N,هَلُمّ,939,6,150,2
18905,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,940,6,151,1
18906,تعالوا,تَعَالَ,علو,IMPV|VF:4|2MP,V,تَعالَ,940,6,151,2
18958,واوفوا,أَوْفُ,وفي,IMPV|VF:4|2MP,V,أَوْفَى,941,6,152,12
18969,فاعدلوا,ٱعْدِلُ,عدل,IMPV|VF:1|2MP,V,عَدَلَ,941,6,152,23
18976,اوفوا,أَوْفُ,وفي,IMPV|VF:4|2MP,V,أَوْفَى,941,6,152,30
18986,فاتبعوه,ٱتَّبِعُ,تبع,IMPV|VF:8|2MP,V,اتَّبَعَ,942,6,153,5
19020,فاتبعوه,ٱتَّبِعُ,تبع,IMPV|VF:8|2MP,V,اتَّبَعَ,944,6,155,5
19021,واتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,944,6,155,6
19106,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,947,6,158,34
19107,انتظروا,ٱنتَظِرُ,نظر,IMPV|VF:8|2MP,V,يَنتَظِرُ,947,6,158,35
19145,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,950,6,161,1
19161,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,951,6,162,1
19178,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,953,6,164,1
19242,اتبعوا,ٱتَّبِعُ,تبع,IMPV|VF:8|2MP,V,اتَّبَعَ,957,7,3,1
19328,اسجدوا,ٱسْجُدُ,سجد,IMPV|VF:1|2MP,V,سَجَدَ,965,7,11,8
19355,فاهبط,ٱهْبِطْ,هبط,IMPV|VF:1|2MS,V,يَهْبِطُ,967,7,13,2
19363,فاخرج,ٱخْرُجْ,خرج,IMPV|VF:1|2MS,V,خَرَجَ,967,7,13,10
19368,انظرنى,أَنظِرْ,نظر,IMPV|VF:4|2MS,V,يُنظَرُ,968,7,14,2
19399,اخرج,ٱخْرُجْ,خرج,IMPV|VF:1|2MS,V,خَرَجَ,972,7,18,2
19411,اسكن,ٱسْكُنْ,سكن,IMPV|VF:1|2MS,V,سَكَنَ,973,7,19,2
19415,فكلا,كُلَ,أكل,IMPV|VF:1|2MD,V,أَكَلَ,973,7,19,6
19497,اهبطوا,ٱهْبِطُ,هبط,IMPV|VF:1|2MP,V,يَهْبِطُ,978,7,24,2
19574,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,982,7,28,11
19586,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,983,7,29,1
19590,واقيموا,أَقِيمُ,قوم,IMPV|VF:4|2MP,V,أَقامَ,983,7,29,5
19595,وادعوه,ٱدْعُ,دعو,IMPV|VF:1|2MP,V,دَعا,983,7,29,10
19620,خذوا,خُذُ,أخذ,IMPV|VF:1|2MP,V,أَخَذَ,985,7,31,3
19625,وكلوا,كُلُ,أكل,IMPV|VF:1|2MP,V,أَكَلَ,985,7,31,8
19626,واشربوا,ٱشْرَبُ,شرب,IMPV|VF:1|2MP,V,شَرِبَ,985,7,31,9
19633,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,986,7,32,1
19644,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,986,7,32,12
19659,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,987,7,33,1
19766,ادخلوا,ٱدْخُلُ,دخل,IMPV|VF:1|2MP,V,دَخَلَ,992,7,38,2
19785,اداركوا,ٱدَّارَكُ,درك,IMPV|VF:6|2MP,V,ادّارَكَ,992,7,38,21
19794,فـاتهم,ـَٔاتِ,أتي,IMPV|VF:4|2MS,V,آتَى,992,7,38,30
19814,فذوقوا,ذُوقُ,ذوق,IMPV|VF:1|2MP,V,ذاقُ,993,7,39,10
19993,ادخلوا,ٱدْخُلُ,دخل,IMPV|VF:1|2MP,V,دَخَلَ,1003,7,49,8
20007,افيضوا,أَفِيضُ,فيض,IMPV|VF:4|2MP,V,أَفاضَ,1004,7,50,7
20120,ادعوا,ٱدْعُ,دعو,IMPV|VF:1|2MP,V,دَعا,1009,7,55,1
20134,وادعوه,ٱدْعُ,دعو,IMPV|VF:1|2MP,V,دَعا,1010,7,56,7
20196,اعبدوا,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,1013,7,59,8
20272,اعبدوا,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,1019,7,65,7
20322,واذكروا,ٱذْكُرُ,ذكر,IMPV|VF:1|2MP,V,ذَكَرَ,1023,7,69,11
20334,فاذكروا,ٱذْكُرُ,ذكر,IMPV|VF:1|2MP,V,ذَكَرَ,1023,7,69,23
20349,فاتنا,أْتِ,أتي,IMPV|VF:1|2MS,V,أَتَى,1024,7,70,11
20376,فانتظروا,ٱنتَظِرُ,نظر,IMPV|VF:8|2MP,V,يَنتَظِرُ,1025,7,71,21
20400,اعبدوا,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,1027,7,73,7
20417,فذروها,ذَرُ,وذر,IMPV|VF:1|2MP,V,يَذَرَ,1027,7,73,24
20428,واذكروا,ٱذْكُرُ,ذكر,IMPV|VF:1|2MP,V,ذَكَرَ,1028,7,74,1
20445,فاذكروا,ٱذْكُرُ,ذكر,IMPV|VF:1|2MP,V,ذَكَرَ,1028,7,74,18
20492,ائتنا,ٱئْتِ,أتي,IMPV|VF:1|2MS,V,أَتَى,1031,7,77,9
20550,اخرجوهم,أَخْرِجُ,خرج,IMPV|VF:4|2MP,V,أَخْرَجَ,1036,7,82,8
20566,فانظر,ٱنظُرْ,نظر,IMPV|VF:1|2MS,V,نَظَرَ,1038,7,84,4
20577,اعبدوا,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,1039,7,85,7
20589,فاوفوا,أَوْفُ,وفي,IMPV|VF:4|2MP,V,أَوْفَى,1039,7,85,19
20622,واذكروا,ٱذْكُرُ,ذكر,IMPV|VF:1|2MP,V,ذَكَرَ,1040,7,86,15
20627,وانظروا,ٱنظُرُ,نظر,IMPV|VF:1|2MP,V,نَظَرَ,1040,7,86,20
20643,فاصبروا,ٱصْبِرُ,صبر,IMPV|VF:1|2MP,V,صَبَرَ,1041,7,87,12
20706,افتح,ٱفْتَحْ,فتح,IMPV|VF:1|2MS,V,فَتَحَ,1043,7,89,35
20899,فانظر,ٱنظُرْ,نظر,IMPV|VF:1|2MS,V,نَظَرَ,1057,7,103,12
20926,فارسل,أَرْسِلْ,رسل,IMPV|VF:4|2MS,V,أَرْسَلَ,1059,7,105,15
20935,فات,أْتِ,أتي,IMPV|VF:1|2MS,V,أَتَى,1060,7,106,6
20970,ارجه,أَرْجِ,رجو,IMPV|VF:4|2MS,V,تُرْجِي,1065,7,111,2
20972,وارسل,أَرْسِلْ,رسل,IMPV|VF:4|2MS,V,أَرْسَلَ,1065,7,111,4
21007,القوا,أَلْقُ,لقي,IMPV|VF:4|2MP,V,أَلْقَى,1070,7,116,2
21021,الق,أَلْقِ,لقي,IMPV|VF:4|2MS,V,أَلْقَى,1071,7,117,5
21091,افرغ,أَفْرِغْ,فرغ,IMPV|VF:4|2MS,V,أَفْرِغْ,1080,7,126,12
21094,وتوفنا,تَوَفَّ,وفي,IMPV|VF:5|2MS,V,تَوَفَّى,1080,7,126,15
21120,استعينوا,ٱسْتَعِينُ,عون,IMPV|VF:10|2MP,V,اسْتَعِينُ,1082,7,128,4
21122,واصبروا,ٱصْبِرُ,صبر,IMPV|VF:1|2MP,V,صَبَرَ,1082,7,128,6
21218,ادع,ٱدْعُ,دعو,IMPV|VF:1|2MS,V,دَعا,1088,7,134,7
21298,اجعل,ٱجْعَل,جعل,IMPV|VF:1|2MS,V,جَعَلَ,1092,7,138,14
21360,اخلفنى,ٱخْلُفْ,خلف,IMPV|VF:1|2MS,V,خَلَفَ,1096,7,142,16
21363,واصلح,أَصْلِحْ,صلح,IMPV|VF:4|2MS,V,أَصْلَحَ,1096,7,142,19
21376,ارنى,أَرِ,رأي,IMPV|VF:4|2MS,V,أَرَيْ,1097,7,143,9
21383,انظر,ٱنظُرْ,نظر,IMPV|VF:1|2MS,V,نَظَرَ,1097,7,143,16
21417,فخذ,خُذْ,أخذ,IMPV|VF:1|2MS,V,أَخَذَ,1098,7,144,9
21420,وكن,كُن,كون,IMPV|VF:1|FAM:كَان|2MS,V,كانَ,1098,7,144,12
21434,فخذها,خُذْ,أخذ,IMPV|VF:1|2MS,V,أَخَذَ,1099,7,145,12
21436,وامر,أْمُرْ,أمر,IMPV|VF:1|2MS,V,أَمَرَ,1099,7,145,14
21573,اغفر,ٱغْفِرْ,غفر,IMPV|VF:1|2MS,V,غَفَرَ,1105,7,151,3
21576,وادخلنا,أَدْخِلْ,دخل,IMPV|VF:4|2MS,V,أُدْخِلَ,1105,7,151,6
21661,فاغفر,ٱغْفِرْ,غفر,IMPV|VF:1|2MS,V,غَفَرَ,1109,7,155,36
21663,وارحمنا,ٱرْحَمْ,رحم,IMPV|VF:1|2MS,V,رَحِمَ,1109,7,155,38
21667,واكتب,ٱكْتُبْ,كتب,IMPV|VF:1|2MS,V,كَتَبَ,1110,7,156,1
21740,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1112,7,158,1
21759,فـامنوا,ـَٔامِنُ,أمن,IMPV|VF:4|2MP,V,آمَنَ,1112,7,158,20
21768,واتبعوه,ٱتَّبِعُ,تبع,IMPV|VF:8|2MP,V,اتَّبَعَ,1112,7,158,29
21791,اضرب,ٱضْرِب,ضرب,IMPV|VF:1|2MS,V,ضَرَبَ,1114,7,160,13
21811,كلوا,كُلُ,أكل,IMPV|VF:1|2MP,V,أَكَلَ,1114,7,160,33
21825,اسكنوا,ٱسْكُنُ,سكن,IMPV|VF:1|2MP,V,سَكَنَ,1115,7,161,4
21828,وكلوا,كُلُ,أكل,IMPV|VF:1|2MP,V,أَكَلَ,1115,7,161,7
21832,وقولوا,قُولُ,قول,IMPV|VF:1|2MP,V,قالَ,1115,7,161,11
21834,وادخلوا,ٱدْخُلُ,دخل,IMPV|VF:1|2MP,V,دَخَلَ,1115,7,161,13
21859,وسـلهم,سْـَٔلْ,سأل,IMPV|VF:1|2MS,V,سَأَلَ,1117,7,163,1
21931,كونوا,كُونُ,كون,IMPV|VF:1|FAM:كَان|2MP,V,كانَ,1120,7,166,9
22027,خذوا,خُذُ,أخذ,IMPV|VF:1|2MP,V,أَخَذَ,1125,7,171,11
22031,واذكروا,ٱذْكُرُ,ذكر,IMPV|VF:1|2MP,V,ذَكَرَ,1125,7,171,15
22082,واتل,ٱتْلُ,تلو,IMPV|VF:1|2MS,V,تَلَى,1129,7,175,1
22121,فاقصص,ٱقْصُصِ,قصص,IMPV|VF:1|2MS,V,قَصَّ,1130,7,176,27
22177,فادعوه,ٱدْعُ,دعو,IMPV|VF:1|2MP,V,دَعا,1134,7,180,4
22179,وذروا,ذَرُ,وذر,IMPV|VF:1|2MP,V,يَذَرَ,1134,7,180,6
22256,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1141,7,187,6
22278,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1141,7,187,28
22288,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,1142,7,188,1
22391,فادعوهم,ٱدْعُ,دعو,IMPV|VF:1|2MP,V,دَعا,1148,7,194,9
22392,فليستجيبوا,لْ,,IMPV|PREF,P,ل,1148,7,194,10
22416,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,1149,7,195,20
22417,ادعوا,ٱدْعُ,دعو,IMPV|VF:1|2MP,V,دَعا,1149,7,195,21
22420,كيدون,كِيدُ,كيد,IMPV|VF:1|2MP,V,كِيدُ,1149,7,195,24
22454,خذ,خُذِ,أخذ,IMPV|VF:1|2MS,V,أَخَذَ,1153,7,199,1
22456,وامر,أْمُرْ,أمر,IMPV|VF:1|2MS,V,أَمَرَ,1153,7,199,3
22458,واعرض,أَعْرِضْ,عرض,IMPV|VF:4|2MS,V,أَعْرَضَ,1153,7,199,5
22466,فاستعذ,ٱسْتَعِذْ,عوذ,IMPV|VF:10|2MS,V,اسْتَعِذْ,1154,7,200,6
22497,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1157,7,203,8
22516,فاستمعوا,ٱسْتَمِعُ,سمع,IMPV|VF:8|2MP,V,اسْتَمَعَ,1158,7,204,4
22518,وانصتوا,أَنصِتُ,نصت,IMPV|VF:4|2MP,V,أَنصِتُ,1158,7,204,6
22521,واذكر,ٱذْكُر,ذكر,IMPV|VF:1|2MS,V,ذَكَرَ,1159,7,205,1
22551,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,1161,8,1,4
22555,فاتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,1161,8,1,8
22557,واصلحوا,أَصْلِحُ,صلح,IMPV|VF:4|2MP,V,أَصْلَحَ,1161,8,1,10
22560,واطيعوا,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,1161,8,1,13
22710,فثبتوا,ثَبِّتُ,ثبت,IMPV|VF:2|2MP,V,ثَبَّتْ,1172,8,12,8
22719,فاضربوا,ٱضْرِبُ,ضرب,IMPV|VF:1|2MP,V,ضَرَبَ,1172,8,12,17
22722,واضربوا,ٱضْرِبُ,ضرب,IMPV|VF:1|2MP,V,ضَرَبَ,1172,8,12,20
22740,فذوقوه,ذُوقُ,ذوق,IMPV|VF:1|2MP,V,ذاقُ,1174,8,14,2
22830,اطيعوا,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,1180,8,20,4
22870,استجيبوا,ٱسْتَجِيبُ,جوب,IMPV|VF:10|2MP,V,اسْتَجابَ,1184,8,24,4
22877,واعلموا,ٱعْلَمُ,علم,IMPV|VF:1|2MP,V,عَلِمَ,1184,8,24,11
22887,واتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,1185,8,25,1
22895,واعلموا,ٱعْلَمُ,علم,IMPV|VF:1|2MP,V,عَلِمَ,1185,8,25,9
22900,واذكروا,ٱذْكُرُ,ذكر,IMPV|VF:1|2MP,V,ذَكَرَ,1186,8,26,1
22930,واعلموا,ٱعْلَمُ,علم,IMPV|VF:1|2MP,V,عَلِمَ,1188,8,28,1
23001,فامطر,أَمْطِرْ,مطر,IMPV|VF:4|2MS,V,أُمْطِرَتْ,1192,8,32,11
23007,ائتنا,ٱئْتِ,أتي,IMPV|VF:1|2MS,V,أَتَى,1192,8,32,17
23051,فذوقوا,ذُوقُ,ذوق,IMPV|VF:1|2MP,V,ذاقُ,1195,8,35,9
23095,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,1198,8,38,1
23111,وقتلوهم,قَٰتِلُ,قتل,IMPV|VF:3|2MP,V,قاتَلَ,1199,8,39,1
23129,فاعلموا,ٱعْلَمُ,علم,IMPV|VF:1|2MP,V,عَلِمَ,1200,8,40,3
23137,واعلموا,ٱعْلَمُ,علم,IMPV|VF:1|2MP,V,عَلِمَ,1201,8,41,1
23250,فاثبتوا,ٱثْبُتُ,ثبت,IMPV|VF:1|2MP,V,اثْبُتُ,1205,8,45,7
23251,واذكروا,ٱذْكُرُ,ذكر,IMPV|VF:1|2MP,V,ذَكَرَ,1205,8,45,8
23256,واطيعوا,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,1206,8,46,1
23264,واصبروا,ٱصْبِرُ,صبر,IMPV|VF:1|2MP,V,صَبَرَ,1206,8,46,9
23350,وذوقوا,ذُوقُ,ذوق,IMPV|VF:1|2MP,V,ذاقُ,1210,8,50,11
23440,فشرد,شَرِّدْ,شرد,IMPV|VF:2|2MS,V,شَرِّدْ,1217,8,57,5
23451,فانبذ,ٱنۢبِذْ,نبذ,IMPV|VF:1|2MS,V,نَبَذَ,1218,8,58,6
23468,واعدوا,أَعِدُّ,عدد,IMPV|VF:4|2MP,V,أَعَدَّ,1220,8,60,1
23504,فاجنح,ٱجْنَحْ,جنح,IMPV|VF:1|2MS,V,جَنَحُ,1221,8,61,4
23506,وتوكل,تَوَكَّلْ,وكل,IMPV|VF:5|2MS,V,تَوَكَّلْ,1221,8,61,6
23555,حرض,حَرِّضِ,حرض,IMPV|VF:2|2MS,V,حَرِّضِ,1225,8,65,3
23635,فكلوا,كُلُ,أكل,IMPV|VF:1|2MP,V,أَكَلَ,1229,8,69,1
23640,واتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,1229,8,69,6
23648,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,1230,8,70,3
23790,فسيحوا,سِيحُ,سيح,IMPV|VF:1|2MP,V,سِيحُ,1237,9,2,1
23795,واعلموا,ٱعْلَمُ,علم,IMPV|VF:1|2MP,V,عَلِمَ,1237,9,2,6
23826,فاعلموا,ٱعْلَمُ,علم,IMPV|VF:1|2MP,V,عَلِمَ,1238,9,3,23
23831,وبشر,بَشِّرِ,بشر,IMPV|VF:2|2MS,V,بُشِّرَ,1238,9,3,28
23849,فاتموا,أَتِمُّ,تمم,IMPV|VF:4|2MP,V,أَتَمَّ,1239,9,4,14
23862,فاقتلوا,ٱقْتُلُ,قتل,IMPV|VF:1|2MP,V,قَتَلَ,1240,9,5,5
23866,وخذوهم,خُذُ,أخذ,IMPV|VF:1|2MP,V,أَخَذَ,1240,9,5,9
23867,واحصروهم,ٱحْصُرُ,حصر,IMPV|VF:1|2MP,V,حَصِرَتْ,1240,9,5,10
23868,واقعدوا,ٱقْعُدُ,قعد,IMPV|VF:1|2MP,V,قَعَدَ,1240,9,5,11
23878,فخلوا,خَلُّ,خلو,IMPV|VF:2|2MP,V,خَلُّ,1240,9,5,21
23889,فاجره,أَجِرْ,جور,IMPV|VF:4|2MS,V,يُجِيرُ,1241,9,6,6
23895,ابلغه,أَبْلِغْ,بلغ,IMPV|VF:4|2MS,V,أَبْلَغُ,1241,9,6,12
23919,فاستقيموا,ٱسْتَقِيمُ,قوم,IMPV|VF:10|2MP,V,اسْتَقامُ,1242,9,7,18
23986,فقتلوا,قَٰتِلُ,قتل,IMPV|VF:3|2MP,V,قاتَلَ,1247,9,12,10
24015,قتلوهم,قَٰتِلُ,قتل,IMPV|VF:3|2MP,V,قاتَلَ,1249,9,14,1
24179,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1259,9,24,1
24202,فتربصوا,تَرَبَّصُ,ربص,IMPV|VF:5|2MP,V,تَرَبَّصْ,1259,9,24,24
24292,قتلوا,قَٰتِلُ,قتل,IMPV|VF:3|2MP,V,قاتَلَ,1264,9,29,1
24421,فبشرهم,بَشِّرْ,بشر,IMPV|VF:2|2MS,V,بُشِّرَ,1269,9,34,26
24439,فذوقوا,ذُوقُ,ذوق,IMPV|VF:1|2MP,V,ذاقُ,1270,9,35,16
24468,وقتلوا,قَٰتِلُ,قتل,IMPV|VF:3|2MP,V,قاتَلَ,1271,9,36,26
24474,واعلموا,ٱعْلَمُ,علم,IMPV|VF:1|2MP,V,عَلِمَ,1271,9,36,32
24518,انفروا,ٱنفِرُ,نفر,IMPV|VF:1|2MP,V,نَفَرَ,1273,9,38,9
24597,انفروا,ٱنفِرُ,نفر,IMPV|VF:1|2MP,V,نَفَرَ,1276,9,41,1
24600,وجهدوا,جَٰهِدُ,جهد,IMPV|VF:3|2MP,V,جاهَدَ,1276,9,41,4
24688,اقعدوا,ٱقْعُدُ,قعد,IMPV|VF:1|2MP,V,قَعَدَ,1281,9,46,13
24727,ائذن,ٱئْذَن,أذن,IMPV|VF:1|2MS,V,أَذِنَ,1284,9,49,4
24755,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,1286,9,51,1
24767,فليتوكل,لْ,,IMPV|PREF,P,ل,1286,9,51,13
24769,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1287,9,52,1
24787,فتربصوا,تَرَبَّصُ,ربص,IMPV|VF:5|2MP,V,تَرَبَّصْ,1287,9,52,19
24791,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1288,9,53,1
24792,انفقوا,أَنفِقُ,نفق,IMPV|VF:4|2MP,V,أَنفَقَ,1288,9,53,2
24927,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1296,9,61,8
24984,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,1299,9,64,11
24985,استهزوا,ٱسْتَهْزِءُ,هزأ,IMPV|VF:10|2MP,V,اسْتُهْزِئَ,1299,9,64,12
24998,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1300,9,65,8
25163,جهد,جَٰهِدِ,جهد,IMPV|VF:3|2MS,V,جاهَدَ,1308,9,73,3
25166,واغلظ,ٱغْلُظْ,غلظ,IMPV|VF:1|2MS,V,اغْلُظْ,1308,9,73,6
25285,استغفر,ٱسْتَغْفِرْ,غفر,IMPV|VF:10|2MS,V,اسْتَغْفَرَ,1315,9,80,1
25329,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1316,9,81,20
25337,فليضحكوا,لْ,,IMPV|PREF,P,ل,1317,9,82,1
25339,وليبكوا,لْ,,IMPV|PREF,P,ل,1317,9,82,3
25353,فقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,1318,9,83,9
25367,فاقعدوا,ٱقْعُدُ,قعد,IMPV|VF:1|2MP,V,قَعَدَ,1318,9,83,23
25408,امنوا,ءَامِنُ,أمن,IMPV|VF:4|2MP,V,آمَنَ,1321,9,86,5
25410,وجهدوا,جَٰهِدُ,جهد,IMPV|VF:3|2MP,V,جاهَدَ,1321,9,86,7
25418,ذرنا,ذَرْ,وذر,IMPV|VF:1|2MS,V,يَذَرَ,1321,9,86,15
25550,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,1329,9,94,6
25583,فاعرضوا,أَعْرِضُ,عرض,IMPV|VF:4|2MP,V,أَعْرَضَ,1330,9,95,9
25730,خذ,خُذْ,أخذ,IMPV|VF:1|2MS,V,أَخَذَ,1338,9,103,1
25737,وصل,صَلِّ,صلو,IMPV|VF:2|2MS,V,صَلَّى,1338,9,103,8
25762,وقل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,1340,9,105,1
25763,اعملوا,ٱعْمَلُ,عمل,IMPV|VF:1|2MP,V,عَمِلَ,1340,9,105,2
25907,فاستبشروا,ٱسْتَبْشِرُ,بشر,IMPV|VF:10|2MP,V,يَسْتَبْشِرُ,1346,9,111,29
25930,وبشر,بَشِّرِ,بشر,IMPV|VF:2|2MS,V,بُشِّرَ,1347,9,112,15
26070,اتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,1354,9,119,4
26072,وكونوا,كُونُ,كون,IMPV|VF:1|FAM:كَان|2MP,V,كانَ,1354,9,119,6
26170,قتلوا,قَٰتِلُ,قتل,IMPV|VF:3|2MP,V,قاتَلَ,1358,9,123,4
26175,وليجدوا,لْ,,IMPV|PREF,P,ل,1358,9,123,9
26178,واعلموا,ٱعْلَمُ,علم,IMPV|VF:1|2MP,V,عَلِمَ,1358,9,123,12
26266,فقل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1364,9,129,3
26293,انذر,أَنذِرِ,نذر,IMPV|VF:4|2MS,V,أَنذَرَ,1366,10,2,10
26295,وبشر,بَشِّرِ,بشر,IMPV|VF:2|2MS,V,بُشِّرَ,1366,10,2,12
26336,فاعبدوه,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,1367,10,3,27
26536,ائت,ٱئْتِ,أتي,IMPV|VF:1|2MS,V,أَتَى,1379,10,15,11
26541,بدله,بَدِّلْ,بدل,IMPV|VF:2|2MS,V,بَدَّلَ,1379,10,15,16
26542,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1379,10,15,17
26565,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,1380,10,16,1
26611,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1382,10,18,15
26650,فقل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1384,10,20,8
26654,فانتظروا,ٱنتَظِرُ,نظر,IMPV|VF:8|2MP,V,يَنتَظِرُ,1384,10,20,12
26672,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,1385,10,21,14
26851,مكانكم,مَكَانَ,كون,NV|IMPV|M|ACC,N,مَكان,1392,10,28,8
26888,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1395,10,31,1
26912,فقل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1395,10,31,25
26936,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1398,10,34,1
26945,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,1398,10,34,10
26953,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1399,10,35,1
26961,قل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,1399,10,35,9
27024,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1402,10,38,4
27025,فاتوا,أْتُ,أتي,IMPV|VF:1|2MP,V,أَتَى,1402,10,38,5
27028,وادعوا,ٱدْعُ,دعو,IMPV|VF:1|2MP,V,دَعا,1402,10,38,8
27051,فانظر,ٱنظُرْ,نظر,IMPV|VF:1|2MS,V,نَظَرَ,1403,10,39,15
27070,فقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,1405,10,41,3
27169,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,1413,10,49,1
27191,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1414,10,50,1
27218,ذوقوا,ذُوقُ,ذوق,IMPV|VF:1|2MP,V,ذاقُ,1416,10,52,5
27230,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1417,10,53,4
27294,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1422,10,58,1
27299,فليفرحوا,لْ,,IMPV|PREF,P,ل,1422,10,58,6
27304,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1423,10,59,1
27316,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1423,10,59,13
27489,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,1433,10,69,1
27511,واتل,ٱتْلُ,تلو,IMPV|VF:1|2MS,V,تَلَى,1435,10,71,1
27530,فاجمعوا,أَجْمِعُ,جمع,IMPV|VF:4|2MP,V,أَجْمَعُ,1435,10,71,20
27540,اقضوا,ٱقْضُ,قضي,IMPV|VF:1|2MP,V,قَضَى,1435,10,71,30
27572,فانظر,ٱنظُرْ,نظر,IMPV|VF:1|2MS,V,نَظَرَ,1437,10,73,13
27652,ائتونى,ٱئْتُ,أتي,IMPV|VF:1|2MP,V,أَتَى,1443,10,79,3
27662,القوا,أَلْقُ,لقي,IMPV|VF:4|2MP,V,أَلْقَى,1444,10,80,7
